Unnamed: 0,URLS,Race,Gender,Disability,SOGI,Military,Age,Family,Religion,Company_Name
387,https://www.nvrdc.org/inclusion-policy,6.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,Hershey
388,https://investors.footlocker-inc.com/esg/opportunity,13.0,12.0,9.0,1.0,19.0,6.0,14.0,0.0,NVR
389,https://global.dana.com/corporate-pages/careers/inclusion-and-diversity,13.0,12.0,9.0,1.0,19.0,6.0,14.0,0.0,Foot Locker
390,https://careers.spartannash.com/creative/about-diversity,1.0,3.0,1.0,1.0,6.0,1.0,4.0,0.0,Dana
391,https://olin.com/careers/working-at-olin/,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,SpartanNash
392,https://www.comparably.com/companies/chewy/diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olin
393,https://www.jackson.com/the-jackson-difference/diversity-and-inclusion.html,3.0,2.0,1.0,6.0,1.0,2.0,1.0,0.0,Chewy
394,https://www.activisionblizzard.com/diversity-inclusion,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,Jackson Financial
395,https://www.tollbrothers.com/esg/social-diversity-inclusion,8.0,6.0,0.0,4.0,6.0,0.0,2.0,0.0,Activision Blizzard
396,https://www.carlyle.com/diversity,14.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,Toll Brothers
397,https://www.comparably.com/companies/graybar-electric/diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlyle Group
398,https://sustainability.ovintiv.com/social/diversity-equity-and-inclusion/,1.0,5.0,0.0,1.0,0.0,0.0,9.0,0.0,Graybar Electric
399,https://www.ufpi.com/-/media/project/ufpi/ufpi/sustainability/ufp-esg-disclosure.pdf,1.0,3.0,5.0,0.0,11.0,12.0,10.0,2.0,Ovintiv
400,https://www.ulta.com/company/dei,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,UFP Industries
401,https://www.cbrands.com/responsibility/diversity,9.0,6.0,0.0,2.0,0.0,1.0,4.0,0.0,Ulta Beauty
402,https://www.expediagroup.com/who-we-are/inclusion-and-diversity/default.aspx,3.0,4.0,2.0,2.0,1.0,4.0,8.0,2.0,Constellation Brands
403,https://www.commscope.com/press-releases/2022/commscope-joins-the-ceo-action-to-advance-diversity-and-inclusion-in-the-workplace/,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,Expedia Group
404,https://www.celanese.com/en/about-us/who-we-are/diversity-equity-inclusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CommScope Holding
405,https://www.globalpayments.com/about-us/inclusion-and-diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celanese
406,https://www.owenscorning.com/en-us/corporate/inclusion-diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Global Payments
407,https://careers.campbellsoupcompany.com/us/en/inclusion-diversity,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,Owens Corning
408,https://healthcare.utah.edu/huntsmancancerinstitute/about-us/equity-diversity-inclusion.php,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,Campbell Soup
409,https://www.franklinresources.com/about-us/diversity-inclusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huntsman
410,https://www.averydennison.com/en/home/about-us/diversity-and-inclusion.html,10.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,Franklin Resources
411,https://masco.com/diversity-inclusion/,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Avery Dennison
412,https://www.centerpointenergy.com/en-us/corp/pages/values-diversity.aspx,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,Masco
413,https://www.53.com/content/fifth-third/en/personal-banking/about/diversity-at-fifth-third.html,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,CenterPoint Energy
414,https://www.wecenergygroup.com/careers/career_diversity.htm,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Fifth Third Bancorp
415,https://www.spglobal.com/en/who-we-are/diversity-equity-inclusion/,11.0,6.0,2.0,4.0,8.0,2.0,4.0,0.0,WEC Energy Group
416,https://jobs.fmglobalcareers.com/diversity,4.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,S&P Global
417,https://www.ceoaction.com/actions/geared-for-good/,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,FM Global
418,https://sustainability.williams-sonomainc.com/2020/03/06/innovation-inclusion-equality/,6.0,15.0,0.0,10.0,0.0,2.0,5.0,0.0,Polaris
419,https://www.autoliv.com/careers/diversity-and-inclusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Williams-Sonoma
420,https://www.ajg.com/us/about-us/inclusion-diversity/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Autoliv
421,https://www.motorolasolutions.com/en_us/about/diversity-equity-inclusion.html,33.0,4.0,5.0,2.0,4.0,10.0,1.0,0.0,Arthur J. Gallagher
422,https://www.zillow.com/careers/equity-belonging/,17.0,9.0,2.0,1.0,1.0,6.0,8.0,0.0,Motorola Solutions
423,https://www.opensesame.com/site/blog/opendoors-helps-your-organization-strengthen-diversity-and-inclusion/,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Zillow Group
424,https://www.jmsmucker.com/about/inclusion-diversity-equity,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Opendoor Technologies
425,https://www.anywhere.re/blog-posts/anywhere-sm-named-to-forbes-world-s-top-female-friendly-companies-list-for-second-year-in-a-row,4.0,24.0,0.0,0.0,0.0,3.0,2.0,0.0,J.M. Smucker
426,https://www.oshkoshcorp.com/story/diversity,6.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,Anywhere Real Estate
427,https://www.mastecnetworksolutions.com/en/about/corporate-social-responsibility.aspx,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Oshkosh
428,https://gxo.com/about-gxo/dei/,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,MasTec
429,https://www.apa.org/about/apa/equity-diversity-inclusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GXO Logistics
430,https://www.bc.com/diversity-equity-and-inclusion/,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,APA
431,https://www.dovercorporation.com/sustainability/social/diversity-and-inclusion,3.0,13.0,0.0,3.0,10.0,3.0,1.0,0.0,Boise Cascade
432,https://www.genworth.com/about-us/building-careers/diversity-and-inclusion.html,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,Dover
433,https://www.bbwinc.com/corporate-responsibility/inclusion/overview,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Genworth Financial
434,https://www.boozallen.com/about/diversity-equity-and-inclusion.html,2.0,3.0,1.0,1.0,18.0,2.0,4.0,0.0,Bath & Body Works
435,https://www.coinbase.com/careers/belonging-at-coinbase,10.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,Booz Allen Hamilton Holding
436,https://www.zimmerbiomet.com/en/corporate/zimmer-biomet-commitments.html,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coinbase Global
437,https://www.wabteccorp.com/sustainability/empowering-people-and-communities,5.0,3.0,1.0,0.0,2.0,6.0,11.0,0.0,Zimmer Biomet Holdings
438,https://www.zoetis.com/join-us/diversity-equity-inclusion,11.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,Westinghouse Air Brake Technologies
439,https://www.packagingcorp.com/supplier-diversity-statement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zoetis
440,https://www.lpl.com/about-Us/social-responsibility/diversity-and-inclusion.html,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,Packaging Corp. of America
441,https://www.troweprice.com/corporate/us/en/what-sets-us-apart/Diversity-and-inclusion.html,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,LPL Financial Holdings
442,https://www.fbhs.com/corporate-responsibility/our-communities/diversity-equity-inclusion/,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,T. Rowe Price
443,https://www.csnews.com/caseys-recognized-its-gender-balanced-board-directors,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Fortune Brands Home & Security
444,https://www.salary.com/research/salary/employer/a-mark-precious-metals-inc/diversity-equity-and-inclusion-specialist-ii-salary,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Casey's General Stores
445,https://www.hess.com/sustainability/diversity-and-inclusion,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,A-Mark Precious Metals
446,https://www.vrtx.com/careers/inclusion-diversity-and-equity,11.0,5.0,1.0,2.0,0.0,3.0,3.0,0.0,Hess
447,https://www.key.com/about/diversity/diversity-and-inclusion.html,2.0,6.0,3.0,1.0,4.0,1.0,1.0,0.0,Vertex Pharmaceuticals
448,https://newsroom.chipotle.com/featured-content?item=24,15.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,KeyCorp
449,https://www.consumersenergy.com/company/careers/diversity-and-inclusion,9.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,Chipotle Mexican Grill
450,https://www.arconic.com/social/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMS Energy
451,https://newsroom.taylormorrison.com/2020-01-23-Taylor-Morrison-Only-U-S-Homebuilder-Recognized-for-Workplace-Diversity-on-Bloomberg-Gender-Equality-Index-GEI,0.0,13.0,1.0,0.0,0.0,2.0,6.0,0.0,Arconic
452,https://www.afginc.com/about-us/corporate-social-responsibility,2.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,Taylor Morrison Home
453,https://www.ugi.com/blog/ugi-advances-its-belonging-inclusion-diversity-equity-imperative/,3.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,American Financial Group
454,https://www.saic.com/who-we-are/life-at-saic/diversity-equity-and-inclusion,4.0,2.0,1.0,1.0,2.0,4.0,1.0,0.0,UGI
455,https://www.avantorsciences.com/pages/en/diversity-equity-and-inclusion,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,Science Applications International
456,https://hbisustains.com/diversity-inclusion/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Avantor
457,https://www.thecloroxcompany.com/company/idea/,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,Hanesbrands
458,https://www.kbr.com/en/who-we-are/our-people/inclusion-and-diversity,4.0,7.0,0.0,2.0,1.0,0.0,0.0,1.0,Clorox
459,https://cstoredecisions.com/2020/06/24/travelcenters-of-america-ceo-commits-to-diversity-and-inclusion-in-letter-to-employees/,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KBR
460,https://www.hertzcareers.com/diversity-and-inclusion,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,TravelCenters of America
461,https://www.analog.com/en/company/environment-social-governance/focus-areas/diversity-inclusion.html,11.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,Hertz Global Holdings
462,https://www.securian.com/about-us/diversity-inclusion.html,7.0,7.0,3.0,0.0,2.0,2.0,2.0,1.0,Analog Devices
463,https://www.darden.com/our-impact/team-members/ensuring-an-inclusive-and-diverse-culture,30.0,17.0,1.0,5.0,4.0,4.0,5.0,1.0,Securian Financial Group
464,https://www.graphicpkg.com/news/faces-of-gpi-womengpi/,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Darden Restaurants
465,https://www.ncr.com/about/esg/diversity-equity-inclusion,4.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,Graphic Packaging Holding
466,https://www.brighthousefinancial.com/about-us/corporate-responsibility/,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,NCR
467,https://www.pplweb.com/careers/inclusion-and-diversity/,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,Brighthouse Financial
468,https://www.cintascares.com/diversity-and-inclusion/,6.0,5.0,8.0,0.0,11.0,1.0,1.0,0.0,PPL
469,https://www.xerox.com/en-us/jobs/diversity,9.0,8.0,2.0,2.0,2.0,1.0,1.0,0.0,Cintas
470,https://www.rockwellautomation.com/en-us/company/about-us/sustainability/culture-inclusion-diversity.html,4.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,Xerox Holdings
471,https://www.citizensbank.com/diversity-equity-and-inclusion/default.aspx,,,,,,,,,Rockwell Automation
472,https://www.kla.com/company/inclusion-diversity,17.0,8.0,1.0,1.0,5.0,1.0,1.0,0.0,Citizens Financial Group
473,https://www.campingworldjobs.com/social-responsibility/diversity-in-hiring.aspx,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,KLA
474,https://www.ingredion.com/na/en-us/company/meet-ingredion/diversity-equity-inclusion.html,4.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,Camping World Holdings
475,https://s2.q4cdn.com/507213534/files/doc_financials/2020/Veritiv_CSRR.pdf,1.0,2.0,8.0,0.0,4.0,16.0,2.0,2.0,Ingredion
476,https://www.becn.com/corporate-responsibility/social,2.0,9.0,0.0,0.0,8.0,0.0,1.0,0.0,Veritiv
477,https://www.diamondbackenergy.com/static-files/faf5ab25-5ab5-4404-8c04-c7bd387ae418,,,,,,,,,Beacon Roofing Supply
478,https://www.victoriassecretandco.com/corporate-responsibility/inclusion/our-diversity-equity-and-inclusion-strategy,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Diamondback Energy
479,http://corporate.academy.com/wp-content/uploads/2020/08/academy-2020-esg-progress-statement.pdf,9.0,5.0,2.0,1.0,2.0,7.0,9.0,1.0,Victoria's Secret
480,https://www.sanmina.com/careers/our-culture/,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Academy Sports and Outdoors
481,https://www.onsemi.com/company/environmental-social-and-governance/diversity-equity-and-inclusion,8.0,10.0,0.0,1.0,3.0,4.0,1.0,0.0,Sanmina
482,https://www.cmc.com/en-us/our-company/social,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ON Semiconductor
483,https://sustainability.enlink.com/diversity-equity-and-inclusion/,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Commercial Metals
484,https://www.swn.com/responsibility/workforce/workplace-respect-diversity-and-inclusion/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EnLink Midstream
485,https://sustainability.equinix.com/social/building-a-diverse-and-inclusive-culture/,43.0,19.0,2.0,14.0,4.0,9.0,3.0,4.0,Southwestern Energy
486,https://careers.dillards.com/Careers/information/diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equinix
487,https://www.regions.com/about-regions/diversity-equity-inclusion,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,Dillard's
488,http://citizenship.yum.com/people/diversity-inclusion.asp,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Regions Financial
489,https://www.landstar.com/corporate-information/corporate-responsibility/network/,2.0,4.0,2.0,1.0,4.0,11.0,4.0,0.0,Yum Brands
490,https://www.cfindustries.com/globalassets/cf-industries/media/documents/reports/cf-industries-2021-inclusion-diversity-equity-report.pdf,22.0,10.0,0.0,0.0,1.0,2.0,0.0,0.0,Landstar System
491,https://www.northerntrust.com/united-states/about-us/corporate-social-responsibility/diversity-and-inclusion,10.0,3.0,2.0,5.0,3.0,1.0,6.0,0.0,CF Industries Holdings
492,https://www.roberthalf.com/about-robert-half/environmental-social-governance/diversity-commitment,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,Northern Trust
493,https://www.compass.com/diversity-inclusion/,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Robert Half International
494,https://csr.hasbro.com/en-us/diversity-inclusion,3.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,Compass
495,https://ropercorp.com/about/inclusion-diversity/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hasbro
496,https://www.salary.com/research/salary/employer/arko-corp/diversity-equity-and-inclusion-specialist-i-salary,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,Roper Technologies
497,https://frontier.com/corporate/company/supplier-diversity,2.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,ARKO
498,https://www.ameren.com/company/careers/diversity,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Frontier Communications
499,https://www.o-i.com/sustainability/diversity-and-inclusion/,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Ameren
